PM10,PM2.5,NO,NO2,NOX,CO,OZONO,Station,DateTime,Status
37.4,22.0,1.625,13.268,14.893,0.33922,11.65,PTE,20-04-2021 23:00,True
26.8,15.0,0.404,8.992,9.396,0.22664,14.422,PTE,20-04-2021 24:00,True
32.4,19.0,2.22,15.846,18.067,0.37871,5.244,PTE,21-04-2021 01:00,True
36.9,21.0,2.62,21.231,23.851,0.41251,1.802,PTE,21-04-2021 02:00,True
38.5,27.0,6.99,23.353,30.343,0.46649,0.422,PTE,21-04-2021 03:00,True
48.5,24.0,5.131,18.682,23.813,0.39355,3.27,PTE,21-04-2021 04:00,True
40.8,26.0,6.068,19.407,25.475,0.37329,2.895,PTE,21-04-2021 05:00,True
44.3,27.0,34.162,24.906,59.068,0.77885,0.474,PTE,21-04-2021 06:00,True
44.5,40.0,70.221,25.383,95.604,1.41395,0.803,PTE,21-04-2021 07:00,True
72.4,62.0,61.863,30.672,92.535,1.48552,2.059,PTE,21-04-2021 08:00,True
77.5,57.0,51.03,34.911,85.941,1.40034,3.983,PTE,21-04-2021 09:00,True
81.1,51.0,24.549,28.766,53.315,1.01055,14.574,PTE,21-04-2021 10:00,True
66.6,51.0,8.861,16.167,25.028,0.52924,19.387,PTE,21-04-2021 11:00,True
54.6,41.0,5.805,8.995,14.801,0.33412,16.142,PTE,21-04-2021 12:00,True
43.0,34.0,4.436,7.838,12.275,0.30683,19.669,PTE,21-04-2021 13:00,True
30.8,18.0,6.428,14.07,20.498,0.46089,23.976,PTE,21-04-2021 14:00,True
33.4,28.0,6.096,15.553,21.649,0.49344,19.452,PTE,21-04-2021 15:00,True
32.6,5.0,5.323,13.153,18.476,0.46644,17.394,PTE,21-04-2021 16:00,False
40.5,4.0,6.523,13.917,20.44,0.52886,14.763,PTE,21-04-2021 17:00,False
33.1,16.0,7.052,19.902,26.954,0.67085,9.299,PTE,21-04-2021 18:00,True
41.9,24.0,12.661,27.859,40.52,1.06193,2.821,PTE,21-04-2021 19:00,True
34.2,0.0,19.82,29.469,49.288,1.20482,1.066,PTE,21-04-2021 20:00,False
47.0,27.0,29.775,27.695,57.47,1.08157,0.835,PTE,21-04-2021 21:00,True
53.8,30.0,27.891,28.526,56.417,1.02784,0.506,PTE,21-04-2021 22:00,True
53.6,33.0,10.811,27.512,38.323,0.7616,1.5,PTE,21-04-2021 23:00,True
56.0,33.0,3.363,21.047,24.41,0.48926,5.262,PTE,21-04-2021 24:00,True
52.5,31.0,2.449,20.247,22.695,0.40056,4.674,PTE,22-04-2021 01:00,True
49.5,24.0,9.876,19.072,28.948,0.47102,2.808,PTE,22-04-2021 02:00,True
46.7,33.0,23.535,19.805,43.34,0.63849,0.876,PTE,22-04-2021 03:00,True
50.6,37.0,6.287,17.984,24.27,0.39772,2.03,PTE,22-04-2021 04:00,True
52.2,22.0,47.881,20.694,68.576,0.67738,0.515,PTE,22-04-2021 05:00,True
60.9,39.0,101.686,22.799,124.483,1.36657,0.604,PTE,22-04-2021 06:00,True
77.3,62.0,114.087,27.779,141.866,1.8209,0.858,PTE,22-04-2021 07:00,True
88.4,61.0,74.893,33.96,108.854,1.77957,2.372,PTE,22-04-2021 08:00,True
97.3,72.0,51.044,38.474,89.519,1.49537,5.792,PTE,22-04-2021 09:00,True
87.9,78.0,23.545,35.611,59.156,1.10949,16.318,PTE,22-04-2021 10:00,True
75.8,45.0,9.823,18.624,28.446,0.61684,19.054,PTE,22-04-2021 11:00,True
60.8,35.0,4.731,9.159,13.89,0.36223,17.535,PTE,22-04-2021 12:00,True
44.3,8.0,5.027,14.637,19.664,0.48564,30.477,PTE,22-04-2021 13:00,False
39.2,27.0,6.262,17.074,23.336,0.57498,28.763,PTE,22-04-2021 14:00,True
64.1,35.0,4.774,12.86,17.633,0.50149,25.089,PTE,22-04-2021 15:00,True
55.8,31.0,5.231,12.541,17.771,0.49414,22.436,PTE,22-04-2021 16:00,True
44.7,17.0,3.727,12.114,15.841,0.49343,20.026,PTE,22-04-2021 17:00,True
47.3,17.0,4.079,16.323,20.402,0.67896,15.065,PTE,22-04-2021 18:00,True
35.8,0.0,6.249,21.698,27.947,0.83692,7.057,PTE,22-04-2021 19:00,False
25.3,0.0,7.488,26.427,33.915,0.96722,2.612,PTE,22-04-2021 20:00,False
39.9,18.0,13.435,28.398,41.833,1.07979,1.052,PTE,22-04-2021 21:00,True
40.4,25.0,6.23,24.064,30.294,0.72262,3.858,PTE,22-04-2021 22:00,True
42.0,22.0,2.537,18.129,20.666,0.4836,8.575,PTE,22-04-2021 23:00,True
45.7,25.0,0.869,11.388,12.257,0.30974,13.432,PTE,22-04-2021 24:00,True
32.8,23.0,0.526,10.13,10.656,0.27291,14.349,PTE,23-04-2021 01:00,True
35.3,16.0,0.362,7.779,8.141,0.25624,15.39,PTE,23-04-2021 02:00,True
31.1,18.0,0.185,7.272,7.456,0.24199,16.105,PTE,23-04-2021 03:00,True
27.6,22.0,0.374,7.305,7.679,0.26238,16.846,PTE,23-04-2021 04:00,True
35.9,20.0,1.908,12.569,14.476,0.29531,11.49,PTE,23-04-2021 05:00,True
31.4,19.0,12.953,23.092,36.045,0.66741,2.682,PTE,23-04-2021 06:00,True
29.5,28.0,26.84,25.911,52.752,1.01925,2.877,PTE,23-04-2021 07:00,True
42.0,38.0,21.093,24.695,45.789,0.90832,6.222,PTE,23-04-2021 08:00,True
52.1,48.0,15.417,27.453,42.87,0.81675,9.765,PTE,23-04-2021 09:00,True
54.9,39.0,8.674,20.844,29.519,0.58863,10.906,PTE,23-04-2021 10:00,True
42.9,28.0,7.372,19.044,26.417,0.53286,11.771,PTE,23-04-2021 11:00,True
47.6,34.0,6.034,14.446,20.48,0.46345,14.179,PTE,23-04-2021 12:00,True
35.5,26.0,7.892,14.059,21.951,0.5063,13.547,PTE,23-04-2021 13:00,True
38.3,31.0,2.98,9.781,12.761,0.42481,16.143,PTE,23-04-2021 14:00,True
29.9,,4.399,11.343,15.742,0.39952,13.612,PTE,23-04-2021 15:00,False
31.5,27.0,5.036,15.71,20.746,0.50316,17.651,PTE,23-04-2021 16:00,True
40.4,16.0,4.045,19.685,23.729,0.6154,26.158,PTE,23-04-2021 17:00,True
37.2,,2.203,21.401,23.604,0.72412,25.38,PTE,23-04-2021 18:00,False
44.1,22.0,2.098,25.749,27.847,0.84388,18.243,PTE,23-04-2021 19:00,True
36.0,0.0,5.855,28.439,34.294,0.83556,6.083,PTE,23-04-2021 20:00,False
38.1,24.0,7.009,31.822,38.832,0.91242,2.039,PTE,23-04-2021 21:00,True
46.4,35.0,6.548,23.62,30.167,0.72775,6.221,PTE,23-04-2021 22:00,True
45.4,21.0,12.815,25.551,38.366,0.794,3.067,PTE,23-04-2021 23:00,True
39.1,31.0,,,,1.01135,0.652,PTE,23-04-2021 24:00,True
54.9,44.0,,,,0.85697,0.391,PTE,24-04-2021 01:00,True
57.3,51.0,,,,0.90224,0.577,PTE,24-04-2021 02:00,True
56.1,41.0,,,,0.70969,0.996,PTE,24-04-2021 03:00,True
59.2,51.0,,,,0.53085,2.527,PTE,24-04-2021 04:00,True
53.5,38.0,,,,0.56592,1.997,PTE,24-04-2021 05:00,True
55.8,42.0,44.388,24.441,68.829,0.87751,0.334,PTE,24-04-2021 06:00,True
48.2,41.0,45.445,26.895,72.34,1.04718,0.834,PTE,24-04-2021 07:00,True
64.2,40.0,42.14,27.384,69.524,1.13552,2.984,PTE,24-04-2021 08:00,True
,65.0,25.608,26.316,51.923,1.09735,6.891,PTE,24-04-2021 09:00,True
59.7,52.0,8.918,19.453,28.371,0.66026,15.351,PTE,24-04-2021 10:00,True
47.0,47.0,4.098,15.046,19.144,0.48749,23.333,PTE,24-04-2021 11:00,True
45.9,34.0,2.265,11.136,13.4,0.37603,24.049,PTE,24-04-2021 12:00,True
33.9,13.0,3.026,14.469,17.495,0.47931,31.495,PTE,24-04-2021 13:00,True
47.7,21.0,2.857,13.604,16.461,0.52965,35.137,PTE,24-04-2021 14:00,True
39.0,39.0,2.243,11.323,13.566,0.47889,32.385,PTE,24-04-2021 15:00,True
44.7,28.0,1.307,11.283,12.591,0.44785,28.324,PTE,24-04-2021 16:00,True
31.5,7.0,1.276,14.345,15.621,0.52421,23.524,PTE,24-04-2021 17:00,False
43.2,27.0,1.732,18.498,20.23,0.66712,16.756,PTE,24-04-2021 18:00,True
38.4,15.0,1.713,22.592,24.305,0.70736,10.922,PTE,24-04-2021 19:00,True
43.6,26.0,2.1,21.743,23.842,0.69902,10.149,PTE,24-04-2021 20:00,True
41.4,34.0,0.889,19.161,20.05,0.62627,10.409,PTE,24-04-2021 21:00,True
39.5,19.0,0.844,16.849,17.692,0.51762,10.999,PTE,24-04-2021 22:00,True
31.5,17.0,0.677,13.373,14.049,0.41831,14.967,PTE,24-04-2021 23:00,True
33.2,19.0,0.069,10.289,10.358,0.3602,18.486,PTE,24-04-2021 24:00,True
39.3,22.0,0.384,9.398,9.782,0.35686,17.536,PTE,25-04-2021 01:00,True
34.4,21.0,1.167,13.469,14.636,0.42513,10.355,PTE,25-04-2021 02:00,True
30.2,29.0,0.255,10.618,10.873,0.33524,12.09,PTE,25-04-2021 03:00,True
30.3,24.0,0.208,10.836,11.044,0.35214,11.132,PTE,25-04-2021 04:00,True
34.9,24.0,4.022,12.927,16.95,0.58018,8.467,PTE,25-04-2021 05:00,True
29.3,26.0,2.31,14.435,16.745,0.48667,4.515,PTE,25-04-2021 06:00,True
32.5,25.0,7.31,15.996,23.306,0.59354,3.742,PTE,25-04-2021 07:00,True
34.5,33.0,14.138,18.238,32.376,0.66306,4.751,PTE,25-04-2021 08:00,True
,44.0,8.992,16.384,25.375,0.70273,8.001,PTE,25-04-2021 09:00,True
42.9,39.0,3.73,12.294,16.024,0.46122,16.089,PTE,25-04-2021 10:00,True
,47.0,1.879,9.94,11.819,0.40146,22.618,PTE,25-04-2021 11:00,True
,38.0,1.459,7.878,9.337,0.37203,27.265,PTE,25-04-2021 12:00,True
,28.0,0.794,5.273,6.068,0.2845,23.728,PTE,25-04-2021 13:00,True
18.8,12.0,1.906,6.143,8.049,0.41182,19.644,PTE,25-04-2021 14:00,False
17.8,14.0,0.775,8.303,9.079,0.38638,26.95,PTE,25-04-2021 15:00,True
22.3,14.0,1.352,10.47,11.822,0.46301,23.635,PTE,25-04-2021 16:00,True
19.6,9.0,1.237,9.518,10.755,0.46683,22.657,PTE,25-04-2021 17:00,False
26.8,21.0,0.858,12.335,13.193,0.52763,20.458,PTE,25-04-2021 18:00,True
23.0,23.0,0.221,16.014,16.234,0.60048,17.279,PTE,25-04-2021 19:00,True
21.7,0.0,0.246,17.68,17.926,0.65654,14.508,PTE,25-04-2021 20:00,False
25.0,25.0,2.598,18.547,21.145,0.70964,10.854,PTE,25-04-2021 21:00,True
26.4,24.0,0.815,15.749,16.565,0.57345,12.029,PTE,25-04-2021 22:00,True
26.6,16.0,0.56,15.216,15.776,0.48232,10.625,PTE,25-04-2021 23:00,True
20.3,14.0,1.791,24.363,26.155,0.65699,5.081,PTE,25-04-2021 24:00,True
18.0,18.0,0.971,18.867,19.838,0.47248,8.813,PTE,26-04-2021 01:00,True
25.1,21.0,0.594,12.664,13.258,0.39194,8.834,PTE,26-04-2021 02:00,True
34.6,16.0,1.977,16.789,18.765,0.50485,4.496,PTE,26-04-2021 03:00,True
29.0,29.0,4.483,21.951,26.433,0.4702,1.505,PTE,26-04-2021 04:00,True
,37.0,4.433,19.413,23.847,0.43544,5.287,PTE,26-04-2021 05:00,True
21.7,11.0,28.797,27.177,55.975,0.9012,1.155,PTE,26-04-2021 06:00,False
24.8,13.0,34.017,27.525,61.542,1.19267,2.245,PTE,26-04-2021 07:00,True
,29.0,18.81,21.152,39.961,0.93655,7.362,PTE,26-04-2021 08:00,True
24.0,24.0,18.718,24.497,43.217,0.98585,6.216,PTE,26-04-2021 09:00,True
,33.0,,,,,8.494,PTE,26-04-2021 10:00,True
31.1,30.0,,,,,,PTE,26-04-2021 11:00,True
28.0,28.0,,,,0.80999,,PTE,26-04-2021 12:00,True
28.3,24.0,8.545,15.262,23.806,0.58293,12.491,PTE,26-04-2021 13:00,True
,27.0,7.557,14.474,22.031,0.56547,11.925,PTE,26-04-2021 14:00,True
35.5,23.0,7.222,13.38,20.601,0.51799,11.839,PTE,26-04-2021 15:00,True
29.5,20.0,7.46,22.502,29.962,0.74939,13.326,PTE,26-04-2021 16:00,True
28.3,,10.142,25.316,35.458,0.92461,8.717,PTE,26-04-2021 17:00,False
34.6,8.0,10.403,26.431,36.834,1.01443,5.895,PTE,26-04-2021 18:00,False
35.9,21.0,8.521,29.721,38.242,1.13258,4.774,PTE,26-04-2021 19:00,True
38.7,14.0,11.56,28.243,39.803,1.10893,3.234,PTE,26-04-2021 20:00,True
38.1,16.0,18.151,31.419,49.57,1.20966,1.322,PTE,26-04-2021 21:00,True
37.0,15.0,24.355,31.96,56.314,1.2305,0.401,PTE,26-04-2021 22:00,True
47.1,26.0,25.349,27.208,52.557,1.08084,0.281,PTE,26-04-2021 23:00,True
54.0,18.0,11.717,22.83,34.546,0.74098,1.552,PTE,26-04-2021 24:00,True
55.6,22.0,7.678,19.408,27.086,0.51989,3.822,PTE,27-04-2021 01:00,True
42.9,14.0,2.489,18.586,21.075,0.39062,6.149,PTE,27-04-2021 02:00,True
35.0,14.0,0.559,10.833,11.392,0.29763,11.453,PTE,27-04-2021 03:00,True
28.1,11.0,0.619,13.049,13.668,0.32567,12.12,PTE,27-04-2021 04:00,False
31.5,9.0,2.845,19.972,22.817,0.42409,4.284,PTE,27-04-2021 05:00,False
30.4,20.0,30.777,28.007,58.783,0.8698,0.427,PTE,27-04-2021 06:00,True
28.9,20.0,47.903,28.617,76.521,1.27938,0.876,PTE,27-04-2021 07:00,True
45.0,25.0,39.552,29.987,69.539,1.3873,1.308,PTE,27-04-2021 08:00,True
43.1,37.0,29.118,28.918,58.035,1.08666,4.473,PTE,27-04-2021 09:00,True
41.7,34.0,29.717,29.572,59.288,1.19562,9.282,PTE,27-04-2021 10:00,True
48.0,37.0,11.226,23.724,34.95,0.78329,10.95,PTE,27-04-2021 11:00,True
35.2,35.0,11.684,22.551,34.235,0.765,10.889,PTE,27-04-2021 12:00,True
25.6,15.0,13.64,20.929,34.569,0.78354,12.019,PTE,27-04-2021 13:00,True
19.6,6.0,8.648,16.572,25.22,0.6123,15.822,PTE,27-04-2021 14:00,False
16.1,,12.62,19.459,32.079,0.72599,10.177,PTE,27-04-2021 15:00,False
24.0,0.0,12.061,17.19,29.25,0.65075,10.585,PTE,27-04-2021 16:00,False
18.1,0.0,8.427,17.162,25.589,0.63904,11.819,PTE,27-04-2021 17:00,False
18.1,2.0,13.411,25.965,39.376,1.02784,7.3,PTE,27-04-2021 18:00,False
25.5,6.0,17.771,35.637,53.408,1.52713,1.696,PTE,27-04-2021 19:00,False
19.2,19.2,15.848,26.19,42.038,1.13644,3.808,PTE,27-04-2021 20:00,True
22.3,8.0,10.215,26.484,36.699,0.90893,4.313,PTE,27-04-2021 21:00,False
23.0,10.0,10.986,29.896,40.882,0.88823,1.513,PTE,27-04-2021 22:00,False
25.0,20.0,13.282,27.812,41.094,0.91793,0.421,PTE,27-04-2021 23:00,True
33.3,16.0,20.465,27.654,48.119,0.97424,0.031,PTE,27-04-2021 24:00,True
26.0,26.0,27.521,27.938,55.46,1.32316,0.031,PTE,28-04-2021 01:00,True
31.7,27.0,12.009,23.301,35.31,0.78427,0.318,PTE,28-04-2021 02:00,True
29.2,18.0,6.192,20.464,26.656,0.55988,0.219,PTE,28-04-2021 03:00,True
28.2,15.0,4.793,20.619,25.412,0.52036,0.139,PTE,28-04-2021 04:00,True
21.0,15.0,15.401,22.862,38.262,0.64937,0.098,PTE,28-04-2021 05:00,True
,31.0,35.264,24.239,59.502,0.98524,0.141,PTE,28-04-2021 06:00,True
28.7,22.0,35.365,24.866,60.23,1.21532,0.865,PTE,28-04-2021 07:00,True
29.2,24.0,25.681,21.83,47.512,1.02797,4.388,PTE,28-04-2021 08:00,True
,38.0,15.954,20.307,36.261,0.83456,8.576,PTE,28-04-2021 09:00,True
,43.0,14.864,29.458,44.322,0.94542,12.538,PTE,28-04-2021 10:00,True
,58.0,12.607,32.455,45.061,1.03816,18.224,PTE,28-04-2021 11:00,True
48.5,48.0,9.546,26.528,36.074,0.78376,13.525,PTE,28-04-2021 12:00,True
43.3,10.0,7.475,14.469,21.944,0.5997,11.521,PTE,28-04-2021 13:00,False
36.3,9.0,6.251,14.44,20.691,0.55795,7.338,PTE,28-04-2021 14:00,False
31.0,0.0,27.518,23.803,51.322,0.98771,3.826,PTE,28-04-2021 15:00,False
33.2,18.0,44.794,28.978,73.772,0.95527,2.578,PTE,28-04-2021 16:00,True
31.5,25.0,11.053,20.976,32.028,0.9506,5.622,PTE,28-04-2021 17:00,True
31.9,20.0,10.904,24.108,35.012,1.16712,2.71,PTE,28-04-2021 18:00,True
,31.0,6.107,22.733,28.84,1.00111,2.374,PTE,28-04-2021 19:00,True
26.0,22.0,8.745,21.347,30.092,1.02114,0.389,PTE,28-04-2021 20:00,True
22.0,22.0,10.936,17.717,28.652,0.94055,0.372,PTE,28-04-2021 21:00,True
20.7,8.0,21.213,19.772,40.985,1.23955,0.0,PTE,28-04-2021 22:00,False
15.0,8.0,17.553,22.148,39.701,1.16453,0.037,PTE,28-04-2021 23:00,False
26.0,26.0,14.864,23.27,38.134,0.72175,0.146,PTE,28-04-2021 24:00,True
19.0,19.0,7.75,20.002,27.751,0.50012,0.506,PTE,29-04-2021 01:00,True
15.7,14.0,3.141,14.027,17.168,0.42698,1.506,PTE,29-04-2021 02:00,True
19.5,16.0,10.588,15.746,26.333,0.58769,0.24,PTE,29-04-2021 03:00,True
20.0,20.0,3.307,11.004,14.311,0.37913,1.675,PTE,29-04-2021 04:00,True
14.3,10.0,3.934,9.975,13.909,0.36507,2.992,PTE,29-04-2021 05:00,False
18.0,16.0,20.779,16.202,36.981,0.79599,0.623,PTE,29-04-2021 06:00,True
17.1,15.0,28.048,18.08,46.128,0.98759,0.6,PTE,29-04-2021 07:00,True
,19.0,37.341,21.976,59.317,1.28547,1.43,PTE,29-04-2021 08:00,True
,25.0,53.431,30.168,83.6,1.66312,1.461,PTE,29-04-2021 09:00,True
,39.0,27.315,23.518,50.833,1.13715,4.935,PTE,29-04-2021 10:00,True
,36.0,14.56,21.051,35.611,0.87339,9.372,PTE,29-04-2021 11:00,True
,38.0,9.784,13.433,23.217,0.57601,7.163,PTE,29-04-2021 12:00,True
35.5,30.0,13.571,14.364,27.934,0.65023,7.196,PTE,29-04-2021 13:00,True
25.2,7.0,9.478,11.386,20.864,0.54959,8.306,PTE,29-04-2021 14:00,False
25.1,4.0,6.832,9.368,16.2,0.47877,9.378,PTE,29-04-2021 15:00,False
23.1,23.0,5.791,8.407,14.198,0.42531,9.502,PTE,29-04-2021 16:00,True
,26.0,14.164,14.376,28.54,0.75141,3.925,PTE,29-04-2021 17:00,True
12.5,0.0,26.016,19.355,45.371,1.16365,0.728,PTE,29-04-2021 18:00,False
13.4,0.0,41.511,20.825,62.336,1.57593,0.08,PTE,29-04-2021 19:00,False
,18.0,37.527,16.902,54.429,1.31149,0.098,PTE,29-04-2021 20:00,True
21.0,21.0,35.164,16.669,51.833,1.20036,0.053,PTE,29-04-2021 21:00,True
14.5,11.0,29.365,16.153,45.518,0.93504,0.091,PTE,29-04-2021 22:00,False
20.0,20.0,35.99,16.03,52.019,1.08908,0.01,PTE,29-04-2021 23:00,True
14.0,11.0,21.501,14.086,35.586,0.78558,0.109,PTE,29-04-2021 24:00,False
12.0,12.0,12.762,11.775,24.538,0.55667,0.52,PTE,30-04-2021 01:00,False
13.1,10.0,5.439,9.425,14.863,0.41618,1.493,PTE,30-04-2021 02:00,False
10.5,5.0,7.418,10.739,18.157,0.48077,0.451,PTE,30-04-2021 03:00,False
9.5,5.0,6.658,11.35,18.008,0.4612,0.342,PTE,30-04-2021 04:00,False
8.4,7.0,11.277,11.569,22.846,0.51371,0.35,PTE,30-04-2021 05:00,False
6.8,6.0,32.593,13.753,46.346,0.76629,0.046,PTE,30-04-2021 06:00,False
,18.0,38.659,14.515,53.174,0.96975,0.538,PTE,30-04-2021 07:00,True
,20.0,27.717,15.174,42.892,0.82352,1.779,PTE,30-04-2021 08:00,True
,26.0,20.803,15.392,36.195,0.7945,2.731,PTE,30-04-2021 09:00,True
,23.0,15.266,15.658,30.925,0.65508,4.505,PTE,30-04-2021 10:00,True
,25.0,14.454,27.798,42.252,0.68174,5.582,PTE,30-04-2021 11:00,True
,31.0,13.266,21.005,34.271,0.71444,6.492,PTE,30-04-2021 12:00,True
,30.0,10.571,15.928,26.499,0.59204,6.686,PTE,30-04-2021 13:00,True
13.7,8.0,10.876,15.631,26.507,0.61919,5.464,PTE,30-04-2021 14:00,False
16.7,9.0,10.831,17.025,27.855,0.63875,5.843,PTE,30-04-2021 15:00,False
20.5,8.0,13.817,18.447,32.264,0.65273,4.13,PTE,30-04-2021 16:00,False
,30.0,17.337,22.204,39.54,0.71767,2.714,PTE,30-04-2021 17:00,True
,29.0,14.225,23.37,37.596,0.88224,1.665,PTE,30-04-2021 18:00,True
23.6,10.0,30.158,24.066,54.224,1.23178,0.597,PTE,30-04-2021 19:00,False
28.0,28.0,65.087,28.032,93.119,1.70068,0.204,PTE,30-04-2021 20:00,True
41.7,31.0,88.94,29.153,118.095,2.13557,0.2,PTE,30-04-2021 21:00,True
46.6,37.0,83.863,27.106,110.972,2.05069,0.158,PTE,30-04-2021 22:00,True
48.1,28.0,72.716,22.124,94.84,1.94749,0.2,PTE,30-04-2021 23:00,True
55.8,25.0,46.687,17.456,64.143,1.33818,0.15,PTE,30-04-2021 24:00,True
46.4,27.0,50.076,17.321,67.397,1.29829,0.055,PTE,01-05-2021 01:00,True
50.0,18.0,51.093,18.011,69.103,1.10784,0.108,PTE,01-05-2021 02:00,True
49.3,27.0,62.654,15.261,77.916,1.25099,0.098,PTE,01-05-2021 03:00,True
55.3,37.0,56.728,12.989,69.718,0.99455,0.084,PTE,01-05-2021 04:00,True
51.3,28.0,66.116,13.624,79.74,1.12236,0.04,PTE,01-05-2021 05:00,True
51.3,37.0,80.695,14.98,95.675,1.6686,0.129,PTE,01-05-2021 06:00,True
53.0,27.0,83.768,14.849,98.617,1.64955,0.199,PTE,01-05-2021 07:00,True
58.6,38.0,70.451,26.899,97.35,1.60467,1.286,PTE,01-05-2021 08:00,True
74.3,50.0,43.846,39.102,82.948,1.53088,5.829,PTE,01-05-2021 09:00,True
74.9,74.0,22.436,30.363,52.799,1.04516,11.444,PTE,01-05-2021 10:00,True
58.4,31.0,8.21,24.536,32.746,0.79774,17.893,PTE,01-05-2021 11:00,True
48.8,35.0,3.349,21.28,24.63,0.64877,20.512,PTE,01-05-2021 12:00,True
35.3,13.0,3.776,26.946,30.722,0.83874,29.043,PTE,01-05-2021 13:00,True
46.4,15.0,2.349,17.405,19.753,0.66597,38.529,PTE,01-05-2021 14:00,True
50.8,39.0,0.855,9.721,10.577,0.47559,32.867,PTE,01-05-2021 15:00,True
45.7,27.0,0.805,15.588,16.392,0.59878,23.952,PTE,01-05-2021 16:00,True
31.8,0.0,1.258,18.577,19.834,0.7325,23.29,PTE,01-05-2021 17:00,False
30.9,0.0,0.808,14.984,15.792,0.64767,17.056,PTE,01-05-2021 18:00,False
36.2,35.0,0.696,14.675,15.37,0.65785,12.141,PTE,01-05-2021 19:00,True
42.8,26.0,0.83,14.573,15.403,0.64943,10.514,PTE,01-05-2021 20:00,True
36.4,17.0,0.67,15.299,15.969,0.65762,8.992,PTE,01-05-2021 21:00,True
30.8,20.0,0.471,11.263,11.734,0.53652,9.06,PTE,01-05-2021 22:00,True
37.3,22.0,0.728,15.516,16.244,0.61826,4.936,PTE,01-05-2021 23:00,True
27.2,17.0,0.584,12.538,13.123,0.54594,6.266,PTE,01-05-2021 24:00,True
29.7,23.0,0.402,11.327,11.729,0.35398,8.648,PTE,02-05-2021 01:00,True
21.7,10.0,0.186,7.191,7.377,0.31004,12.011,PTE,02-05-2021 02:00,False
15.4,10.0,0.263,7.143,7.406,0.30365,9.883,PTE,02-05-2021 03:00,False
12.2,11.0,0.063,4.5,4.562,0.25298,10.643,PTE,02-05-2021 04:00,False
10.0,10.0,0.329,7.132,7.461,0.29695,7.673,PTE,02-05-2021 05:00,False
,11.0,3.576,12.384,15.96,0.47901,5.897,PTE,02-05-2021 06:00,False
,13.0,15.983,18.648,34.631,0.86535,2.621,PTE,02-05-2021 07:00,True
,23.0,10.93,14.403,25.333,0.66928,4.554,PTE,02-05-2021 08:00,True
,36.0,7.665,21.172,28.838,0.51113,6.767,PTE,02-05-2021 09:00,True
,33.0,5.93,12.35,18.28,0.50104,11.101,PTE,02-05-2021 10:00,True
,37.0,3.102,8.945,12.046,0.38014,11.736,PTE,02-05-2021 11:00,True
,40.0,1.453,6.028,7.481,0.28497,17.925,PTE,02-05-2021 12:00,True
,21.0,1.624,6.987,8.611,0.34291,17.094,PTE,02-05-2021 13:00,True
,14.0,2.88,8.32,11.199,0.39013,17.376,PTE,02-05-2021 14:00,True
13.2,5.0,2.651,8.24,10.891,0.41035,17.48,PTE,02-05-2021 15:00,False
10.4,3.0,1.985,7.435,9.421,0.39186,14.072,PTE,02-05-2021 16:00,False
19.7,10.0,2.877,9.54,12.417,0.43345,8.699,PTE,02-05-2021 17:00,False
20.4,7.0,2.772,12.695,15.466,0.49197,7.717,PTE,02-05-2021 18:00,False
14.2,3.0,5.229,18.648,23.877,0.63613,2.926,PTE,02-05-2021 19:00,False
11.0,3.0,11.42,23.829,35.25,0.88076,0.282,PTE,02-05-2021 20:00,False
,20.0,19.097,23.957,43.054,1.18558,0.001,PTE,02-05-2021 21:00,True
,27.0,6.08,14.794,20.873,0.66513,4.696,PTE,02-05-2021 22:00,True
18.6,16.0,1.275,9.805,11.08,0.45537,6.155,PTE,02-05-2021 23:00,True
14.0,2.0,2.878,14.174,17.051,0.61232,3.706,PTE,02-05-2021 24:00,False
15.3,15.0,3.117,12.212,15.33,0.40215,5.075,PTE,03-05-2021 01:00,True
11.7,6.0,4.806,14.842,19.648,0.42311,3.468,PTE,03-05-2021 02:00,False
11.1,9.0,1.712,11.884,13.596,0.34615,4.943,PTE,03-05-2021 03:00,False
11.0,11.0,0.392,10.055,10.447,0.31082,5.106,PTE,03-05-2021 04:00,False
9.0,9.0,3.4,12.182,15.582,0.37174,4.187,PTE,03-05-2021 05:00,False
,24.0,25.346,18.581,43.928,0.8215,0.384,PTE,03-05-2021 06:00,True
,15.0,67.191,21.244,88.434,1.68492,0.382,PTE,03-05-2021 07:00,True
,26.0,60.162,25.563,85.725,1.79,1.508,PTE,03-05-2021 08:00,True
40.7,39.0,,,,1.34999,6.493,PTE,03-05-2021 09:00,True
36.2,5.0,15.108,23.937,39.045,,,PTE,03-05-2021 10:00,False
35.0,35.0,5.32,12.234,17.554,0.48699,17.859,PTE,03-05-2021 11:00,True
,34.0,3.263,12.183,15.446,0.44997,19.3,PTE,03-05-2021 12:00,True
,18.0,7.465,18.186,25.651,0.72872,16.506,PTE,03-05-2021 13:00,True
26.2,,6.097,18.311,24.408,0.69588,11.697,PTE,03-05-2021 14:00,False
28.6,12.0,4.752,12.382,17.133,0.5684,12.962,PTE,03-05-2021 15:00,False
25.4,14.0,7.108,14.985,22.093,0.72953,12.433,PTE,03-05-2021 16:00,True
19.1,19.0,7.836,18.005,25.841,0.89291,9.086,PTE,03-05-2021 17:00,True
27.4,22.0,7.038,21.862,28.899,1.03364,4.327,PTE,03-05-2021 18:00,True
19.1,11.0,9.999,24.423,34.423,1.19885,1.362,PTE,03-05-2021 19:00,False
